Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
2016-01-29,2016,West Hartford,323680,500000,Single Family,Detached House,3,2,1046,1.348259,West
2016-01-29,2016,Stamford,285060,400000,Single Family,Detached House,3,2,1049,1.348259,West
2016-01-29,2016,Bridgeport,131860,80000,Single Family,Detached House,3,1,962,1.348259,West
2016-01-30,2016,West Hartford,211190,260000,Single Family,Detached House,3,1,,1.348259,East
2016-01-30,2016,Greenwich,488600,900000,?,Detached House,3,3,1068,1.348259,East
2016-02-04,2016,Bridgeport,159270,135000,Three Family,Triplex,6,5,1806,1.348259,West
2016-02-04,2016,Fairfield,261940,414800,Single Family,Detached House,3,3,1022,1.348259,West
2016-02-05,2016,Stamford,341700,390000,Single Family,Detached House,3,2,1018,1.348259,North
2016-02-06,2016,Bridgeport,142300,196000,Single Family,Detached House,3,1,960,1.348259,North
2016-02-06,2016,Bridgeport,143300,71250,Single Family,Detached House,3,2,909,1.348259,South
2016-02-06,2016,Bridgeport,134500,165000,Single Family,Detached House,3,1,1031,1.348259,South
2016-02-06,2016,Bridgeport,193870,260000,Single Family,Detached House,3,1,997,1.348259,North
2016-02-07,2016,Fairfield,619220,1775000,Single Family,Detached House,3,3,982,1.348259,North
2016-02-07,2016,,65400,79900,Single Family,Detached House,3,1,,1.348259,South
2016-02-10,2016,Fairfield,235410,530000,Single Family,Detached House,3,3,1037,1.348259,North
2016-02-10,2016,Waterbury,58230,27500,?,Detached House,3,1,990,1.348259,North
2016-02-12,2016,Waterbury,30530,11000,Three Family,Triplex,6,6,,1.348259,West
2016-02-14,2016,Stamford,282000,565000,Single Family,Detached House,3,1,,1.348259,East
2016-02-14,2016,Fairfield,271110,340000,Single Family,Detached House,3,3,1097,1.348259,South
2016-02-14,2016,Greenwich,877450,1850000,Single Family,Detached House,3,1,961,1.348259,North
2016-02-14,2016,Waterbury,60710,43000,?,Detached House,3,2,1049,1.348259,East
2016-02-18,2016,Fairfield,399910,479000,Single Family,Detached House,3,2,935,1.348259,East
2016-02-18,2016,Fairfield,372960,545000,Single Family,Detached House,3,2,1058,1.348259,West
2016-02-18,2016,West Hartford,149310,235000,Single Family,Detached House,3,1,921,1.348259,South
2016-02-19,2016,,182870,65000,?,Duplex,4,4,,1.348259,South
2016-02-20,2016,Stamford,228820,450000,Single Family,Detached House,3,3,940,1.348259,West
2016-02-20,2016,Bridgeport,162380,105000,Single Family,Detached House,3,1,1008,1.348259,South
2016-02-21,2016,Waterbury,151570,97125,Single Family,Detached House,3,3,916,1.348259,South
2016-02-21,2016,Greenwich,1194200,3895000,Single Family,Detached House,3,2,,1.348259,West
2016-02-21,2016,Waterbury,55800,63000,Two Family,Duplex,4,4,1412,1.348259,South
2016-02-24,2016,Bridgeport,121810,125000,Single Family,Detached House,3,1,,1.348259,North
2016-02-24,2016,Bridgeport,129230,39000,Single Family,Detached House,3,3,930,1.348259,East
2016-02-25,2016,Waterbury,,18500,Three Family,Triplex,6,4,1898,1.348259,East
2016-02-26,2016,Waterbury,27550,15500,Three Family,Triplex,6,5,2145,1.348259,South
2016-02-27,2016,Bridgeport,,70000,Single Family,Detached House,3,3,926,1.348259,North
2016-02-27,2016,Bridgeport,132790,84000,?,Detached House,3,1,927,1.348259,South
2016-02-28,2016,Fairfield,313390,368000,Single Family,Detached House,3,3,986,1.348259,East
2016-02-28,2016,Waterbury,68460,29900,Three Family,Triplex,6,5,2134,1.348259,East
2016-02-28,2016,Stamford,626100,1100000,Single Family,Detached House,3,2,1091,1.348259,North
2016-02-28,2016,,418040,750000,Single Family,Detached House,3,3,1022,1.348259,South
2016-03-03,2016,West Hartford,130970,199923,Single Family,Detached House,3,3,901,1.348259,North
2016-03-03,2016,Greenwich,1132320,2725000,Single Family,Detached House,3,3,1068,1.348259,North
2016-03-03,2016,Fairfield,249200,348000,Single Family,Detached House,3,1,1037,1.348259,North
2016-03-03,2016,Waterbury,52600,14000,Single Family,Detached House,3,3,,1.348259,West
2016-03-03,2016,Bridgeport,3931360,15000,?,Detached House,3,2,954,1.348259,East
2016-03-03,2016,West Hartford,127610,74000,Single Family,Detached House,3,1,972,1.348259,West
2016-03-04,2016,Bridgeport,181470,210000,Two Family,Duplex,4,4,1396,1.348259,North
2016-03-04,2016,Waterbury,81040,94093,Single Family,Detached House,3,1,999,1.348259,North
2016-03-04,2016,Fairfield,349650,518000,Single Family,Detached House,3,3,1097,1.348259,South
2016-03-05,2016,Bridgeport,159590,110000,Three Family,Triplex,6,4,1869,1.348259,North
2016-03-07,2016,,,40000,Four Family,Fourplex,8,8,2608,1.348259,North
2016-03-10,2016,Waterbury,74360,75000,Single Family,Detached House,3,3,968,1.348259,North
2016-03-10,2016,West Hartford,214130,236000,Single Family,Detached House,3,1,984,1.348259,East
2016-03-10,2016,Stamford,,475000,Three Family,Triplex,6,6,1950,1.348259,North
2016-03-10,2016,,135700,139000,Single Family,Detached House,3,2,1017,1.348259,North
2016-03-11,2016,Stamford,305550,410000,?,Detached House,3,1,905,1.348259,North
2016-03-11,2016,,166450,55500,Two Family,Duplex,4,3,1366,1.348259,East
2016-03-12,2016,Fairfield,318290,408500,Single Family,Detached House,3,3,1094,1.348259,West
2016-03-13,2016,Bridgeport,119390,85000,Single Family,Detached House,3,2,992,1.348259,North
2016-03-13,2016,Bridgeport,132030,99750,Single Family,Detached House,3,2,1066,1.348259,East
2016-03-14,2016,Waterbury,105800,145000,Single Family,Detached House,3,1,916,1.348259,South
2016-03-17,2016,Waterbury,74570,40000,Single Family,Detached House,3,3,1029,1.348259,East
2016-03-17,2016,West Hartford,111440,147000,Single Family,Detached House,3,3,1093,1.348259,East
2016-03-17,2016,Bridgeport,,120000,Single Family,Detached House,3,2,,1.348259,North
2016-03-17,2016,Bridgeport,157250,65000,Two Family,Duplex,4,3,1328,1.348259,East
2016-03-18,2016,Waterbury,100820,165000,Single Family,Detached House,3,3,1084,1.348259,East
2016-03-19,2016,Waterbury,62690,14375,?,Detached House,3,3,1070,1.348259,South
2016-03-19,2016,Bridgeport,152270,77100,?,Duplex,4,2,1254,1.348259,East
2016-03-20,2016,Bridgeport,,56000,Single Family,Detached House,3,2,1025,1.348259,East
2016-03-20,2016,Bridgeport,,163000,Single Family,Detached House,3,2,973,1.348259,South
2016-03-24,2016,,149730,238000,?,Detached House,3,1,1028,1.348259,East
2016-03-24,2016,,129010,120000,Single Family,Detached House,3,3,1006,1.348259,East
2016-03-24,2016,Bridgeport,182870,65000,Two Family,Duplex,4,2,1402,1.348259,South
2016-03-25,2016,Bridgeport,159480,117500,?,Duplex,4,3,1222,1.348259,North
2016-03-25,2016,Stamford,297660,322500,Single Family,Detached House,3,3,916,1.348259,South
2016-03-25,2016,Waterbury,210240,310000,Single Family,Detached House,3,1,1011,1.348259,West
2016-03-25,2016,Stamford,562130,1085000,Single Family,Detached House,3,2,938,1.348259,North
2016-03-26,2016,West Hartford,193340,330000,Single Family,Detached House,3,3,979,1.348259,West
2016-03-26,2016,Bridgeport,157630,78000,Three Family,Triplex,6,5,1840,1.348259,South
2016-03-26,2016,Waterbury,96830,44000,Single Family,Detached House,3,2,917,1.348259,South
2016-03-27,2016,Waterbury,,127000,Single Family,Detached House,3,1,1031,1.348259,West
2016-03-27,2016,Bridgeport,180680,144500,?,Detached House,3,3,1025,1.348259,North
2016-03-27,2016,West Hartford,182350,180000,Single Family,Detached House,3,1,1051,1.348259,East
2016-03-27,2016,Waterbury,60160,28000,?,Duplex,4,4,1271,1.348259,West
2016-03-28,2016,Greenwich,880460,3895000,Single Family,Detached House,3,2,1077,1.348259,East
2016-03-28,2016,Stamford,,529000,Single Family,Detached House,3,2,1034,1.348259,West
2016-03-31,2016,Fairfield,239050,248110,Single Family,Detached House,3,3,922,1.348259,North
2016-03-31,2016,Waterbury,92740,60000,?,Detached House,3,3,999,1.348259,East
2016-04-01,2016,Bridgeport,172600,43000,?,Duplex,4,2,1450,1.348259,North
2016-04-01,2016,Bridgeport,133860,145000,Single Family,Detached House,3,3,982,1.348259,West
2016-04-01,2016,West Hartford,197260,342000,Single Family,Detached House,3,1,971,1.348259,East
2016-04-01,2016,Waterbury,,65000,Single Family,Detached House,3,2,1039,1.348259,West
2016-04-01,2016,Bridgeport,124880,115000,Single Family,Detached House,3,2,933,1.348259,East
2016-04-01,2016,Waterbury,80460,90000,Single Family,Detached House,3,1,,1.348259,South
2016-04-03,2016,Bridgeport,169020,120000,Single Family,Detached House,3,3,1068,1.348259,North
2016-04-04,2016,Stamford,983380,1350000,Single Family,Detached House,3,1,929,1.348259,North
2016-04-07,2016,Stamford,1151760,1937500,Single Family,Detached House,3,3,982,1.348259,North
2016-04-07,2016,Greenwich,327670,440000,?,Detached House,3,3,,1.348259,West
2016-04-09,2016,Waterbury,29820,43100,Single Family,Detached House,3,3,,1.348259,West
2016-04-10,2016,Fairfield,919380,1200000,Single Family,Detached House,3,3,964,1.348259,South
2016-04-11,2016,Waterbury,238580,360750,Single Family,Detached House,3,3,1015,1.348259,East
2016-04-11,2016,Greenwich,511980,875000,Single Family,Detached House,3,1,905,1.348259,East
2016-04-11,2016,Fairfield,570290,950000,Single Family,Detached House,3,3,1032,1.348259,North
2016-04-14,2016,West Hartford,448700,615000,Single Family,Detached House,3,3,926,1.348259,North
2016-04-14,2016,Waterbury,140030,200000,Single Family,Detached House,3,3,938,1.348259,West
2016-04-14,2016,Waterbury,73040,26000,Single Family,Detached House,3,1,976,1.348259,West
2016-04-14,2016,Bridgeport,377710,296500,Single Family,Detached House,3,3,913,1.348259,South
2016-04-15,2016,,509730,703400,Single Family,Detached House,3,2,908,1.348259,West
2016-04-15,2016,Greenwich,3101770,4850000,Single Family,Detached House,3,3,959,1.348259,East
2016-04-16,2016,Stamford,681450,1170650,Single Family,Detached House,3,3,1091,1.348259,West
2016-04-16,2016,Fairfield,,257500,Single Family,Detached House,3,3,,1.348259,South
2016-04-17,2016,West Hartford,,549000,Single Family,Detached House,3,3,924,1.348259,West
2016-04-17,2016,Bridgeport,,269900,Single Family,Detached House,3,1,,1.348259,West
2016-04-17,2016,Waterbury,73960,58000,Single Family,Detached House,3,2,1014,1.348259,East
2016-04-17,2016,West Hartford,366380,530000,Single Family,Detached House,3,1,,1.348259,South
2016-04-21,2016,Stamford,450120,692500,?,Detached House,3,1,1090,1.348259,West
2016-04-22,2016,Stamford,,1300000,Single Family,Detached House,3,2,941,1.348259,West
2016-04-22,2016,Fairfield,756630,1700000,Single Family,Detached House,3,2,942,1.348259,North
2016-04-23,2016,West Hartford,201180,330000,Single Family,Detached House,3,3,1007,1.348259,West
2016-04-23,2016,Waterbury,,41054,Single Family,Detached House,3,1,934,1.348259,East
2016-04-24,2016,Bridgeport,115910,70000,Single Family,Detached House,3,2,1062,1.348259,South
2016-04-24,2016,West Hartford,190260,320000,Single Family,Detached House,3,3,1035,1.348259,South
2016-04-24,2016,Fairfield,319900,306600,Single Family,Detached House,3,1,,1.348259,East
2016-04-24,2016,Stamford,448040,685000,Single Family,Detached House,3,1,1072,1.348259,South
2016-04-25,2016,Fairfield,270620,365000,Single Family,Detached House,3,2,904,1.348259,West
2016-04-25,2016,,55210,19000,Single Family,Detached House,3,3,,1.348259,West
2016-04-25,2016,Fairfield,472850,759000,Single Family,Detached House,3,1,1014,1.348259,East
2016-04-28,2016,Stamford,311330,365000,Single Family,Detached House,3,2,1070,1.348259,West
2016-04-28,2016,Greenwich,1560720,1465000,Single Family,Detached House,3,2,946,1.348259,East
2016-04-28,2016,Fairfield,220780,360000,Single Family,Detached House,3,3,906,1.348259,North
2016-04-29,2016,Fairfield,253190,450000,?,Detached House,3,3,942,1.348259,East
2016-04-29,2016,Bridgeport,230130,280000,?,Triplex,6,4,1800,1.348259,East
2016-04-29,2016,Bridgeport,216770,200000,Three Family,Triplex,6,5,1999,1.348259,East
2016-04-30,2016,West Hartford,168140,257000,Single Family,Detached House,3,3,1074,1.348259,West
2016-04-30,2016,,486980,685000,Single Family,Detached House,3,3,1063,1.348259,South
2016-04-30,2016,Waterbury,92750,95000,Single Family,Detached House,3,3,961,1.348259,West
2016-04-30,2016,Fairfield,252350,357500,Two Family,Duplex,4,4,1440,1.348259,North
2016-04-30,2016,Greenwich,976780,1645000,Single Family,Detached House,3,3,1091,1.348259,North
2016-04-30,2016,Bridgeport,,96000,Three Family,Triplex,6,5,2005,1.348259,East
2016-04-30,2016,West Hartford,210560,385000,Three Family,Triplex,6,5,1952,1.348259,West
2016-05-01,2016,Waterbury,118010,245000,Single Family,Detached House,3,2,959,1.348259,North
2016-05-01,2016,Greenwich,742770,1575000,Two Family,Duplex,4,4,1276,1.348259,East
2016-05-01,2016,Greenwich,,1100000,Single Family,Detached House,3,3,972,1.348259,East
2016-05-01,2016,,556640,865000,Single Family,Detached House,3,2,964,1.348259,West
2016-05-02,2016,Stamford,,683000,?,Detached House,3,1,918,1.348259,West
2016-05-02,2016,Fairfield,329070,311000,Single Family,Detached House,3,1,,1.348259,South
2016-05-03,2016,Greenwich,1550360,2732500,Single Family,Detached House,3,1,1030,1.348259,East
2016-05-05,2016,Stamford,375690,585000,Single Family,Detached House,3,2,925,1.348259,East
2016-05-05,2016,Stamford,203490,145000,Single Family,Detached House,3,3,904,1.348259,North
2016-05-05,2016,Bridgeport,132200,239000,Single Family,Detached House,3,1,1063,1.348259,West
2016-05-06,2016,Greenwich,891870,1385000,Single Family,Detached House,3,3,,1.348259,South
2016-05-07,2016,Greenwich,520310,775000,Single Family,Detached House,3,1,989,1.348259,East
2016-05-08,2016,Fairfield,637840,1219000,Single Family,Detached House,3,2,1044,1.348259,South
2016-05-08,2016,Waterbury,5940,58000,Single Family,Detached House,3,1,914,1.348259,South
2016-05-08,2016,Waterbury,83300,155000,Single Family,Detached House,3,3,924,1.348259,West
2016-05-08,2016,Waterbury,71810,45000,Single Family,Detached House,3,1,1093,1.348259,North
2016-05-08,2016,Bridgeport,125130,85000,Single Family,Detached House,3,3,1086,1.348259,West
2016-05-09,2016,Fairfield,328370,500000,Single Family,Detached House,3,3,,1.348259,North
2016-05-09,2016,Fairfield,725060,998000,Single Family,Detached House,3,2,988,1.348259,South
2016-05-13,2016,Waterbury,23860,30000,Three Family,Triplex,6,5,2189,1.348259,South
2016-05-13,2016,Bridgeport,,240000,Two Family,Duplex,4,3,1390,1.348259,South
2016-05-13,2016,West Hartford,,296500,Single Family,Detached House,3,2,968,1.348259,North
2016-05-14,2016,Greenwich,3387370,5912861,?,Detached House,3,2,908,1.348259,North
2016-05-15,2016,Waterbury,40730,6000,?,Triplex,6,4,2087,1.348259,South
2016-05-15,2016,Fairfield,333690,505000,?,Detached House,3,3,1062,1.348259,South
2016-05-15,2016,,,420000,Three Family,Triplex,6,4,1932,1.348259,South
2016-05-15,2016,Waterbury,61210,30000,Two Family,Duplex,4,3,1325,1.348259,West
2016-05-15,2016,Greenwich,5704860,9000000,Single Family,Detached House,3,2,966,1.348259,West
2016-05-19,2016,Stamford,281870,366500,Single Family,Detached House,3,3,980,1.348259,East
2016-05-19,2016,Bridgeport,165120,106399,Two Family,Duplex,4,4,,1.348259,North
2016-05-19,2016,Greenwich,446040,825000,?,Detached House,3,1,1001,1.348259,North
2016-05-20,2016,Stamford,211880,275000,?,Detached House,3,3,,1.348259,West
2016-05-20,2016,Greenwich,590170,1175000,Single Family,Detached House,3,1,1083,1.348259,South
2016-05-20,2016,Fairfield,264390,360000,Single Family,Detached House,3,2,925,1.348259,East
2016-05-21,2016,Bridgeport,219240,200000,Two Family,Duplex,4,3,1231,1.348259,North
2016-05-21,2016,Waterbury,83180,50000,Single Family,Detached House,3,2,1015,1.348259,South
2016-05-22,2016,Bridgeport,,75000,?,Detached House,3,1,1016,1.348259,East
2016-05-22,2016,Stamford,513680,780000,Single Family,Detached House,3,1,,1.348259,North
2016-05-22,2016,Bridgeport,160510,190000,Two Family,Duplex,4,2,1267,1.348259,North
2016-05-22,2016,Bridgeport,167260,115000,?,Triplex,6,4,2051,1.348259,West
2016-05-23,2016,Greenwich,308000,434000,Single Family,Detached House,3,2,948,1.348259,West
2016-05-27,2016,Bridgeport,168520,102000,Three Family,Triplex,6,6,1847,1.348259,South
2016-05-27,2016,Stamford,270320,535000,Single Family,Detached House,3,1,940,1.348259,South
2016-05-27,2016,Fairfield,251230,507500,Single Family,Detached House,3,3,999,1.348259,East
2016-05-28,2016,West Hartford,,358000,Single Family,Detached House,3,2,,1.348259,West
2016-05-28,2016,Stamford,187060,285000,Three Family,Triplex,6,5,1824,1.348259,North
2016-05-28,2016,Stamford,754430,1200000,Single Family,Detached House,3,2,983,1.348259,North
2016-05-29,2016,West Hartford,165760,245000,Single Family,Detached House,3,3,987,1.348259,West
2016-05-30,2016,Fairfield,411880,702000,Single Family,Detached House,3,3,1054,1.348259,West
2016-05-30,2016,Fairfield,333550,450000,Single Family,Detached House,3,2,,1.348259,North
2016-05-30,2016,,,1170000,Single Family,Detached House,3,2,920,1.348259,North
2016-06-02,2016,Fairfield,268590,515000,Single Family,Detached House,3,3,1022,1.348259,North
2016-06-02,2016,Fairfield,203910,249000,Two Family,Duplex,4,3,1266,1.348259,West
2016-06-02,2016,West Hartford,150150,185000,Single Family,Detached House,3,1,943,1.348259,East
2016-06-02,2016,,77530,80000,Single Family,Detached House,3,2,908,1.348259,West
2016-06-02,2016,Stamford,207390,368000,Single Family,Detached House,3,3,1066,1.348259,East
2016-06-02,2016,West Hartford,127540,183500,Single Family,Detached House,3,3,959,1.348259,North
